id,text,class
37634IBC,thầy cần xem trước tài liệu ở nhà .,0
37635EAY,giờ học bắt đầu muộn !,0
37636JUG,các tiết học chưa được sinh động \,1
37637XFL,vì lịch học giảng viên đưa ra không phù hợp với thời khóa biểu của em \,1
37638MGK,giảng viên thực hành không hài lòng khi em không biết chút gì về bài thực hành số 4 nhưng em đâu có cơ hội nào để biết về chúng trước .,0
37639WJL,nhiệt tình \,1
37640RKT,thầy giảng bài hấp dẫn .,2
37641KJX,cực hay .,2
37642OZP,thầy đem nhiều kiến thức thực tế vào bài giảng .,2
37643LBI,nhìn có vẻ khó chịu nhưng thầy rất dễ chịu (y) .,2
37644XIL,giảng viên vui vẻ hòa đồng \,1
37645DMF,giáo trình có vẻ cứng nhắc khó tiếp thu gây chán nản .,0
37646RLJ,nhiệt tình \,1
37647PCO,tuy nhiên \,1
37648JFX,môn này là môn học mới vì vậy cô chưa có đủ kiến thức để truyền tải \,1
37649YBJ,giảng viên giảng bài dễ hiểu \,1
37650NXW,giải thích các vấn đề trong bài giảng chưa hay \,1
37651BKU,phòng thực hành còn thiếu máy cho một lớp sinh viên \,1
37652IRC,thầy giảng hay và tạo hứng thú cho sinh viên .,2
37653UJH,những chủ đề \,1
37654QRU,giảng viên giảng bài rất có hiệu quả \,1
37655JCY,có thể tăng cường phần speaking và listening trong các giờ học .,2
37656KRJ,giáo viên thực hành và giáo viên lý thuyết không đồng nhất tiêu chí \,1
37657UOX,dạy dễ hiểu \,1
37658ZSQ,truyền đạt hơi khó hiểu .,0
37659MDL,học hết môn mà chẳng biết cái gì .,0
37660VYS,dạy dễ hiểu và giáo viên vui tính .,2
37661MJQ,trang thiết bị còn kém \,1
37662EVJ,thầy hướng dẫn kỹ .,2
37663YHT,bài học còn tương đối sơ sài .,0
37664NFY,thầy giảng bài dễ hiểu !,2
37665KQZ,chương trình dạy chưa được cập nhật .,0
37666QCT,thời gian học hiệu quả .,2
37667HAP,thầy dạy nhàm chán buồn ngủ .,0
37668OWD,không có ý kiến gì thêm .,1
37669KEH,áp dụng nhiều ví dụ trong cuộc sống .,2
37670SSZ,kiểm chứng phần mềm là một môn học khó \,1
37671ZWB,thầy rất nhiệt tình giải đáp những câu hỏi của sinh viên và thấy luôn đưa ra bài tập với hướng dẫn thực hành đầy đủ cho sinh viên .,2
37672EBQ,số lượng máy phòng thực hành quá ít \,1
37673HBC,tăng cường hệ thống thiết bị phòng học quạt \,1
37674CLJ,nên đăng bài tập thực hành sớm hơn .,0
37675ZJT,dạy hay \,1
37676TPI,đầy đủ chi tiết .,2
37677RFI,giảng viên vào lớp toàn đọc báo bấm slide thời lượng không được bảo đảm tầm 9h là đi họp hoài .,0
37678DST,khi giảng bài \,1
37679PNO,nên thực hành nói nhiều hơn và lên lớp nên có những hoạt động vui hơn .,0
37680GLB,giảng viên tận tình hướng dẫn .,2
37681HNJ,đặc biệt là micro và máy chiếu còn trục trặc nhiều .,0
37682THV,cô dạy tận tình \,1
37683XPO,điều chỉnh chất lượng doubledot với chương trình học tập hiên nay \,1
37684QZS,quan tâm sinh viên \,1
37685BLC,nhiệt tình \,1
37686ENW,thầy không điểm danh .,1
37687WNO,cô dạy nhiệt tình \,1
37688JXB,giờ lên lớp đều đặn \,1
37689LBA,hình thức đánh giá \,1
37690ZKJ,thầy quá nhiệt tình nên lớp thường hay ra muộn .,0
37691IKB,bên cạnh đó còn chia sẻ với sinh viên nhiều kinh nghiệm quý báu \,1
37692XZA,thầy dạy rất hay \,1
37693BKL,có chăng là thầy cô làm những file hướng dẫn cụ thể để sinh viên biết mình cần tìm gì .,0
37694IJF,thầy vui vẻ \,1
37695GUD,về hạn nộp bài ( deadline ) trên moodle thầy nên cố định một giờ giấc nào đó .,0
37696VRI,dạy dễ hiểu \,1
37697HJC,thường xuyên nghỉ không báo trước không báo lên da hoặc báo với sinh viên .,0
37698HOA,không có ạ .,1
37699UFU,thầy dạy tốt \,1
37700YKY,chưa làm rõ được ứng dụng vào thực tế của nội dung môn học .,0
37701HGK,đề nghị trường triển khai hệ thống user để quản lý tốc độ cũng như sinh viên nào đang tải phim \,1
37702SMF,lịch bù không rõ ràng \,1
37703UJY,slide bài giảng chưa được chuẩn hóa \,1
37704MCF,cho bài tập về nhà để học sinh làm thêm .,0
37705XQS,thường xuyên vào lớp muộn và dạy lố giờ .,0
37706RNZ,thầy giáo vui tính nhiệt tình .,2
37707CFJ,rất nhiệt tình \,1
37708BTI,bài thi cũng sử dụng nửa tiếng việt nửa tiếng anh với câu hỏi và đáp án khó hiểu \,1
37709OMX,thầy wzjwz30 là một giảng viên trẻ \,1
37710NWV,giảng viên dễ thương \,1
37711SDK,không nên dạy theo phương pháp như ở bậc phổ thông mà nên chú trọng vào rèn luyện đầy đủ các kỹ năng chính của môn học .,0
37712MTF,giáo viên nên bảo đảm giờ lên lớp để sinh viên biết chính xác học ngày nào .,0
37713BEP,ngoài ra \,1
37714JNR,kiến thức chưa vững .,0
37715RDK,tăng cường cập nhập kiến thức mới .,0
37716PEM,tiết dạy thầy rất sinh động \,1
37717YYS,thầy có các khái niệm thực tế và có kinh nghiệm .,2
37718WSL,giảng viên chưa để ý nhiều đến sinh viên .,0
37719DFN,phần hướng dẫn thực hành nên tập trung vào bài tập cần làm \,1
37720THU,thầy nên up bài giảng \,1
37721TVF,cần cân bằng giữa lý thuyết và thực hành .,0
37722LGO,thầy dạy hay và vui .,2
37723JZA,giảng viên tận tình \,1
37724IRL,dạy đến khi các bạn hiểu rõ thì hãy tiếp tục .,0
37725VGE,thầy thường xuyên theo dõi sinh viên trong quá trình thực hành và giải đáp thắc mắc rất hợp lý .,2
37726YWR,thầy giảng tập trung nhiều vào bài tập .,2
37727LVQ,cần có nhiều thiết bị trực quan hơn .,0
37728SPL,nguyên tắc \,1
37729IOQ,dạy liên tục không ngừng nghỉ làm sinh viên hơi ngán vì phải tập trung liên tục dẫn đến nhiều sinh viên nản gục mặt xuống bàn ngủ .,0
37730DZM,bài tập nhiều quá \,1
37731IXT,có chỗ thầy dạy quá kỹ nhưng có chỗ thì lại chỉ nói sơ qua .,1
37732YAS,có các ví dụ thực tiễn .,2
37733LTC,thầy wzjwz198 giảng dạy rất nhiệt tình và đầy đủ .,2
37734QJV,thiếu linh kiện .,0
37735VCY,giảng viên dạy dễ tiếp thu \,1
37736XVV,hi hi đồ ngốc .,2
37737ZCT,nội dung môn học rõ ràng .,2
37738VSU,tận dụng tốt website môn học để chia sẻ tài liệu \,1
37739UHX,giảng viên chưa truyền đạt được bài học một cách dễ hiểu .,0
37740DDZ,thầy nói to quá .,0
37741ABO,các bài tập wireshark đều là của năm 2007 hết .,0
37742KOW,buổi học buổi không hiệu quả \,1
37743ZPO,nên nêu ví dụ cụ thể dễ hiễu hơn .,2
37744RVL,thầy ơi \,1
37745SFP,thầy nghiêm túc .,1
37746ARZ,cô dạy dễ hiểu \,1
37747GKX,giáo viên giảng bài dễ hiểu .,2
37748UHC,giảng viên cần có phương pháp giảng dạy tốt hơn .,0
37749DIG,phương pháp giảng dạy hay \,1
37750HZS,em rất hài lòng thầy về mọi mặt .,2
37751VGO,cô dạy dễ hiểu \,1
37752XDG,lịch học thực hành trùng với lịch học lý thuyết .,0
37753PKC,kiến thức xã hội .,1
37754GUU,cô có thể nói to hơn một chút được không ạ !,0
37755BQV,cô vui tính học rất thoải mái \,1
37756TUD,thầy giúp cho sinh viên hiểu rõ vấn đề để thực hành đúng .,2
37757GAB,sẽ tạo được nhiều hứng thú hơn trong giờ học đòi hỏi nhiều kiến thức chuyên sâu này !,0
37758GVF,cô dạy hay và nhiệt tình .,2
37759IJO,cô rất nhiệt tình và gần gũi với sinh viên .,2
37760ELA,nên có nhiều thiết bị trực quan hơn .,0
37761FFT,giảng viên thực hiện giảng dạy nghiêm túc \,1
37762CEU,giảng viên nên cho sinh viên lựa chọn các nền tảng để phát triển game chứ không nhất thiết phải chọn nền tảng directx trên c .,0
37763YOW,giảng viên không nhiệt tình .,0
37764LQT,thầy dạy ngắn gọn \,1
37765XXN,cần wifi mạnh ở dãy nhà cũ .,0
37766KNX,cần giảng kỹ hơn chút nhưng cũng đừng quá chậm \,1
37767CHS,khó tiếp thu !,0
37768GSW,thầy vui tính giảng bài dễ hiểu .,2
37769DYG,học thì đơn giản mà sao đề khó quá ạ !,0
37770MEZ,thầy dạy vui vẻ \,1
37771PXT,giảng viên cần thay đổi cách dạy \,1
37772LLC,giảng viên dạy có nhiều tiết học khá thú vị và thực tế .,2
37773GVF,đúng giờ \,1
37774USJ,thầy dạy không có hứng \,1
37775RQE,thưa \,1
37776DJH,cô nhiệt tình và vui vẻ .,2
37777LML,cung cấp tài liệu đầy đủ .,2
37778VFQ,chỉ bảo rõ ràng .,2
37779NGH,em đi học đầy đủ nhưng không có máy để thực hành .,0
37780JBZ,thầy dạy quá khô khan \,1
37781MLS,giảng viên cần có tâm huyết hơn nữa .,0
37782NXA,khoảng 1 tiếng từ khi giảng viên cho phép kết nối thì sinh viên mới vào mạng được .,0
37783ZQJ,thầy dạy cũng hay .,2
37784HBQ,thầy wzjwz211 rất nhiệt tình \,1
37785QPB,dạy theo đề cương môn học .,1
37786QSS,thầy hay vắng \,1
37787AWN,em nghĩ môn thực hành nên học liên tục không cách tuần và 1 tuần 3 tiết .,0
37788LAD,thầy dạy nhiệt tình nhưng không đảm bảo giờ lên lớp \,1
37789ACL,thầy dạy dễ hiểu \,1
37790QBP,cô lắng nghe ý kiến của sinh viên \,1
37791PPL,thỉnh thoảng có một số máy không khởi động được .,0
37792FGC,truyền đạt hay \,1
37793KXK,bài giảng của cô khá hay \,1
37794ZMS,lên lớp đúng giờ \,1
37795XZQ,máy tính không được tốt lắm .,0
37796YVS,cô dạy còn quá nhanh \,1
37797PUN,giảng viên thực hành có cũng như không !,0
37798CQA,phương pháp học môn anh văn trên trường tốt với mọi người \,1
37799ZFH,lớp học vui .,2
37800ZHT,giảng viên giảng dạy nhiệt tình \,1
37801TFY,cần có thêm nhiều bài tập .,0
37802BRL,thầy diễn đạt khó hiểu \,1
37803QAN,nhiệt tình trong việc giảng dạy cho sinh viên \,1
37804FUF,giảng viên tận tình \,1
37805GMD,không hướng dẫn tận tình cho sinh viên .,0
37806XGR,giảng viên dễ tính \,1
37807AIF,bây giờ vẫn chưa có điểm lớp it003dote21 .,0
37808MSQ,phương pháp của thầy hay .,2
37809GXD,cô dễ tính dạy dễ hiểu nhiệt tình .,2
37810EIT,nhẹ nhàng và dễ hiểu .,2
37811NJS,cô rất tận tâm \,1
37812JNI,giảng viên giảng dạy nhiệt tình \,1
37813BZT,chất lượng buổi học tốt .,2
37814VMF,thầy dạy lý thuyết kỹ .,2
37815QMP,thầy rất tuyệt vời !,2
37816QGU,giáo viên truyền đạt tốt \,1
37817OTU,cần cho nhiều bài tập và tăng độ khó .,0
37818QHZ,vui tính \,1
37819FSK,nói chuyện hơi chậm \,1
37820YMW,phương pháp dạy của thầy rất hiệu quả .,2
37821AOW,thầy giải đáp thắc mắc nhiệt tình .,2
37822NPW,vui tính \,1
37823NNB,khả năng truyền đạt kiến thức kém .,0
37824WLW,cách đánh giá quá trình học tập hợp lý \,1
37825DZG,nên nhiệt tình hơn .,0
37826HKF,thảo luận với sinh viên qua moodle và facebook .,2
37827RPV,cô truyền đạt kiến thức rất hiệu quả .,2
37828CFS,không hào hứng vì giọng thầy trầm \,1
37829RVW,thầy dạy nhiệt tình \,1
37830KQT,nhưng mong cô giảm tải bớt phần đồ án .,0
37831BFP,giáo viên thường xuyên cho nghỉ học .,0
37832YLX,thầy rất tận tâm \,1
37833FCD,không up slide moodle nên chỉ được đọc tài liệu giấy .,0
37834BAG,những môn liên quan đến lập trình em nghĩ nên lấy điểm đồ án làm điểm cuối kỳ .,0
37835DEW,theo bản thân em thấy sinh viên làm đồ án kết thúc môn học đã đủ để đánh giá \,1
37836IWW,tôi thiết nghĩ cùng tham khảo source code như nhau \,1
37837PGV,giảng viên cần giảng giải chi tiết hơn thay vì để sinh viên thuyết trình .,0
37838DMN,thầy giảng dạy dễ hiểu .,2
37839ZFI,cô dễ chịu !,2
37840JEW,dạy sát chương trình .,2
37841KGU,cung cấp bài giảng tốt .,2
37842WUK,theo em thầy nên sử dụng website môn học để cung cấp tài liệu cho sinh viên .,0
37843XTM,ân cần giải đáp thác mắc của sinh viên .,2
37844IXX,team 8 người mà có 2 người gánh hết cái trình bày giữa kỳ và cuối kỳ cực khổ lắm luôn thầy .,0
37845TFC,thầy dạy kỹ các vấn đề .,2
37846AXX,nhất là môn anh văn vì số tiết trong buổi học là 4 nên khá căng thẳng .,0
37847CPA,thầy rất dễ thương \,1
37848JUL,thảo mai .,2
37849TRK,nên thời gian thực hành được phân công từ tiết 1 đến tiết 3 mỗi tuần là hơi ít .,0
37850GGE,giảng viên rất nhiệt tình \,1
37851JVP,môn học rất hay .,2
37852KYH,thầy dạy rất hay \,1
37853EIW,khác với thầy wzjwz286 dạy lý thuyết \,1
37854MBE,thầy dạy rất hay \,1
37855WCS,thầy nhiệt tình \,1
37856IUT,nên giảng kỹ hơn .,0
37857YHJ,giáo viên truyền đạt tốt .,2
37858SEJ,cô dù đang mang bầu nhưng dạy rất nhiệt tình với học sinh \,1
37859RAM,dạy nhiệt huyết .,2
37860AAH,liên hệ kiến thức với chuyện thực tiễn .,2
37861WLH,học kỳ 2 cần học riêng theo từng lớp để có được kết quả học tập tốt nhất .,0
37862RMD,thầy dạy tận tâm \,1
37863WNC,thầy giảng bài hay \,1
37864JUE,hy vọng ý kiến của em được xem xét !,0
37865CCP,thầy nên cho nhiều bài tập hơn .,0
37866FBT,giảng viên nhiệt tình \,1
37867SHB,giáo viên dạy quá giờ so với quy định .,0
37868BEP,thay vào đó nên là báo cáo đồ án .,0
37869LEY,cô giảng rất hay và thu hút học sinh !,2
37870ZME,lý thuyết thầy wzjwz22 giảng khá kỹ nên có chậm hơn so với quá trình thực hành \,1
37871LKY,cơ mà em nghĩ là thầy phải hơn cả tuổi ba em .,1
37872MPN,thầy dạy hay \,1
37873RMX,tăng tiết học \,1
37874UQW,giảng viên dạy tốt \,1
37875KEK,chủ động \,1
37876HOF,cô hỗ trợ tốt \,1
37877TGU,giảng viên dạy cực khó hiểu \,1
37878QKL,giảng viên chưa tương tác với sinh viên trên các diễn đàn .,0
37879JXI,cách thầy giảng em không nắm được nội dung tổng quát .,0
37880GVO,thầy hơi khó tính quá .,0
37881BRZ,giảng viên cần cập nhập giáo trình và tài liệu môn học một cách đầy đủ hơn trước giờ lên lớp .,0
37882RMT,cô giảng theo cách cô cũng tốt \,1
37883MII,chưa tận tâm với sinh viên .,0
37884SLZ,học thầy được điểm cao .,2
37885VWK,có nhiều câu hỏi hay để sinh viên cùng thảo luận nhằm tìm ra nhiều phương pháp khác nhau để tiếp cận vấn đề .,2
37886BGM,nhiệt tình \,1
37887KPO,nhiệt tình và tận tâm .,2
37888XQW,thêm tiết dạy thực hành .,0
37889QHY,sự thân thiện giúp giảm căng thẳng trong buổi học .,2
37890AOO,dạy hay \,1
37891JUJ,kiểm tra sát sao hơn tiến trình làm đồ án sinh viên cho phép sinh viên sáng tạo nhiều cách mới không quá gò bó .,0
37892HUN,tận tâm với nghề \,1
37893TDK,đưa ra các tiêu chí tính điểm một cách cụ thể .,0
37894KBR,em rất mong muốn được học tiếp các môn liên quan như phân tích mã độc .,1
37895JQA,giảng viên làm rõ được vấn đề \,1
